0 42.51230000000001 40.014999999999986 40.17739999999999 9.374099999999997 0.7462999999999999
1 69.53110000000001 57.50189999999998 44.40909999999999 17.2869 4.0264000000000015
2 74.8393 65.22839999999995 49.41700000000001 14.069099999999993 3.1884
3 79.7162 70.38190000000003 52.95219999999999 13.087200000000005 2.2335
4 83.35259999999998 75.2929 59.07409999999999 14.2832 1.3706
5 86.31069999999998 77.9986 63.582699999999996 14.281699999999995 0.9500000000000002
6 89.15629999999997 81.0839 66.42149999999998 14.867500000000005 0.8573000000000003
7 91.9858 83.9668 70.32099999999997 15.683399999999992 0.5352000000000001
8 93.51800000000001 86.9276 72.84310000000002 16.512699999999995 0.6031000000000002
9 95.37480000000001 88.89980000000001 75.39469999999999 16.0842 0.5301
10 96.25389999999997 90.998 77.9773 17.286000000000012 0.5484999999999999
11 97.27069999999999 92.6463 80.04829999999998 17.616299999999995 0.31820000000000004
12 97.89139999999999 93.98649999999998 82.57869999999998 18.908199999999994 0.47300000000000003
13 98.37929999999999 95.53740000000002 83.85790000000003 19.916599999999995 0.5712999999999999
14 99.06469999999999 96.89139999999999 86.09270000000001 20.704099999999993 0.5604
15 99.55470000000001 97.69160000000004 87.13419999999996 22.126800000000003 0.5145000000000001
16 99.77939999999998 98.0695 87.53200000000001 22.90999999999999 0.43729999999999997
17 99.8392 98.34530000000004 87.4725 23.142099999999996 0.37140000000000006
18 99.80849999999998 98.27510000000002 86.590303030303 21.201800000000006 0.5319387755102041
19 99.881 96.63841463414634 88.1815189873418 25.957411764705885 0.0
20 99.54249999999999 89.89291666666666 93.25818181818182 13.809642857142858 0.0
21 100.0 100.0 100.0 0.0 0.0
22 100.0 0.0 0.0 0.0 0.0
